Group,Ind,locality,pop,q,likely_assignment,assignment_prob,name,longitude,latitude
9,CB0686,P-30,P1,0.0885152,P3,0.778598,P. benedetti,-104.849972,19.611222
9,CB0686,P-30,P2,0.132886,P3,0.778598,P. benedetti,-104.849972,19.611222
9,CB0686,P-30,P3,0.778598,P3,0.778598,P. benedetti,-104.849972,19.611222
9,CB0687,P-30,P1,0.10008,P3,0.720963,P. benedetti,-104.849972,19.611222
9,CB0687,P-30,P2,0.178957,P3,0.720963,P. benedetti,-104.849972,19.611222
9,CB0687,P-30,P3,0.720963,P3,0.720963,P. benedetti,-104.849972,19.611222
9,CB0688,P-30,P1,0.0310323,P3,0.926491,P. benedetti,-104.849972,19.611222
9,CB0688,P-30,P2,0.0424767,P3,0.926491,P. benedetti,-104.849972,19.611222
9,CB0688,P-30,P3,0.926491,P3,0.926491,P. benedetti,-104.849972,19.611222
9,CB0689,P-30,P1,0.0760418,P3,0.788345,P. benedetti,-104.849972,19.611222
9,CB0689,P-30,P2,0.135613,P3,0.788345,P. benedetti,-104.849972,19.611222
9,CB0689,P-30,P3,0.788345,P3,0.788345,P. benedetti,-104.849972,19.611222
9,CB0690,P-30,P1,0.0445423,P3,0.931777,P. benedetti,-104.849972,19.611222
9,CB0690,P-30,P2,0.0236812,P3,0.931777,P. benedetti,-104.849972,19.611222
9,CB0690,P-30,P3,0.931777,P3,0.931777,P. benedetti,-104.849972,19.611222
