Group,Ind,locality,pop,q,likely_assignment,assignment_prob,name,longitude,latitude
1,CB0431,ST,P4,0.115324,P2,0.351626,P. benedetti,-105.044361,19.498028
1,CB0431,ST,P5,0.0868067,P2,0.351626,P. benedetti,-105.044361,19.498028
1,CB0432,ST,P1,1e-4,P2,0.937959,P. benedetti,-105.044361,19.498028
1,CB0432,ST,P2,0.937959,P2,0.937959,P. benedetti,-105.044361,19.498028
1,CB0432,ST,P3,0.0617411,P2,0.937959,P. benedetti,-105.044361,19.498028
1,CB0432,ST,P4,1e-4,P2,0.937959,P. benedetti,-105.044361,19.498028
1,CB0432,ST,P5,1e-4,P2,0.937959,P. benedetti,-105.044361,19.498028
1,CB0433,ST,P1,0.116499,P2,0.418954,P. benedetti,-105.044361,19.498028
1,CB0433,ST,P2,0.418954,P2,0.418954,P. benedetti,-105.044361,19.498028
1,CB0433,ST,P3,0.309319,P2,0.418954,P. benedetti,-105.044361,19.498028
1,CB0433,ST,P4,0.0817333,P2,0.418954,P. benedetti,-105.044361,19.498028
1,CB0433,ST,P5,0.0734941,P2,0.418954,P. benedetti,-105.044361,19.498028
1,CB0434,ST,P1,0.0292683,P2,0.827392,P. benedetti,-105.044361,19.498028
1,CB0434,ST,P2,0.827392,P2,0.827392,P. benedetti,-105.044361,19.498028
1,CB0434,ST,P3,0.139049,P2,0.827392,P. benedetti,-105.044361,19.498028
1,CB0434,ST,P4,1e-4,P2,0.827392,P. benedetti,-105.044361,19.498028
1,CB0434,ST,P5,0.00419059,P2,0.827392,P. benedetti,-105.044361,19.498028
1,CB0435,ST,P1,0.105892,P2,0.476146,P. benedetti,-105.044361,19.498028
1,CB0435,ST,P2,0.476146,P2,0.476146,P. benedetti,-105.044361,19.498028
1,CB0435,ST,P3,0.276216,P2,0.476146,P. benedetti,-105.044361,19.498028
1,CB0435,ST,P4,0.0717523,P2,0.476146,P. benedetti,-105.044361,19.498028
1,CB0435,ST,P5,0.0699932,P2,0.476146,P. benedetti,-105.044361,19.498028
1,CB0436,ST,P1,1e-4,P2,0.90235,P. benedetti,-105.044361,19.498028
1,CB0436,ST,P2,0.90235,P2,0.90235,P. benedetti,-105.044361,19.498028
1,CB0436,ST,P3,0.0952255,P2,0.90235,P. benedetti,-105.044361,19.498028
1,CB0436,ST,P4,1e-4,P2,0.90235,P. benedetti,-105.044361,19.498028
1,CB0436,ST,P5,0.00222506,P2,0.90235,P. benedetti,-105.044361,19.498028
1,CB0437,ST,P1,0.117539,P2,0.401209,P. benedetti,-105.044361,19.498028
1,CB0437,ST,P2,0.401209,P2,0.401209,P. benedetti,-105.044361,19.498028
1,CB0437,ST,P3,0.316897,P2,0.401209,P. benedetti,-105.044361,19.498028
1,CB0437,ST,P4,0.0877325,P2,0.401209,P. benedetti,-105.044361,19.498028
1,CB0437,ST,P5,0.0766228,P2,0.401209,P. benedetti,-105.044361,19.498028
1,CB0438,ST,P1,0.101414,P2,0.585544,P. benedetti,-105.044361,19.498028
1,CB0438,ST,P2,0.585544,P2,0.585544,P. benedetti,-105.044361,19.498028
1,CB0438,ST,P3,0.226737,P2,0.585544,P. benedetti,-105.044361,19.498028
1,CB0438,ST,P4,0.047302,P2,0.585544,P. benedetti,-105.044361,19.498028
1,CB0438,ST,P5,0.0390019,P2,0.585544,P. benedetti,-105.044361,19.498028
1,CB0439,ST,P1,0.0218748,P2,0.807118,P. benedetti,-105.044361,19.498028
1,CB0439,ST,P2,0.807118,P2,0.807118,P. benedetti,-105.044361,19.498028
1,CB0439,ST,P3,0.149992,P2,0.807118,P. benedetti,-105.044361,19.498028
1,CB0439,ST,P4,0.00324906,P2,0.807118,P. benedetti,-105.044361,19.498028
1,CB0439,ST,P5,0.0177662,P2,0.807118,P. benedetti,-105.044361,19.498028
1,CB0442,ST,P1,1e-4,P2,0.935165,P. benedetti,-105.044361,19.498028
1,CB0442,ST,P2,0.935165,P2,0.935165,P. benedetti,-105.044361,19.498028
1,CB0442,ST,P3,0.0645354,P2,0.935165,P. benedetti,-105.044361,19.498028
1,CB0442,ST,P4,1e-4,P2,0.935165,P. benedetti,-105.044361,19.498028
1,CB0442,ST,P5,1e-4,P2,0.935165,P. benedetti,-105.044361,19.498028
1,CB0444,ST,P1,0.0186496,P2,0.795756,P. benedetti,-105.044361,19.498028
1,CB0444,ST,P2,0.795756,P2,0.795756,P. benedetti,-105.044361,19.498028
1,CB0444,ST,P3,0.144926,P2,0.795756,P. benedetti,-105.044361,19.498028
1,CB0444,ST,P4,0.0104068,P2,0.795756,P. benedetti,-105.044361,19.498028
1,CB0444,ST,P5,0.0302622,P2,0.795756,P. benedetti,-105.044361,19.498028
1,CB0445,ST,P1,0.0663696,P2,0.492427,P. benedetti,-105.044361,19.498028
1,CB0445,ST,P2,0.492427,P2,0.492427,P. benedetti,-105.044361,19.498028
1,CB0445,ST,P3,0.274912,P2,0.492427,P. benedetti,-105.044361,19.498028
1,CB0445,ST,P4,0.0793517,P2,0.492427,P. benedetti,-105.044361,19.498028
1,CB0445,ST,P5,0.0869398,P2,0.492427,P. benedetti,-105.044361,19.498028
1,CB0446,ST,P1,0.04329,P2,0.612129,P. benedetti,-105.044361,19.498028
1,CB0446,ST,P2,0.612129,P2,0.612129,P. benedetti,-105.044361,19.498028
1,CB0446,ST,P3,0.246566,P2,0.612129,P. benedetti,-105.044361,19.498028
1,CB0446,ST,P4,0.0336332,P2,0.612129,P. benedetti,-105.044361,19.498028
1,CB0446,ST,P5,0.0643823,P2,0.612129,P. benedetti,-105.044361,19.498028
1,CB0447,ST,P1,1e-4,P2,0.903464,P. benedetti,-105.044361,19.498028
1,CB0447,ST,P2,0.903464,P2,0.903464,P. benedetti,-105.044361,19.498028
1,CB0447,ST,P3,0.0812525,P2,0.903464,P. benedetti,-105.044361,19.498028
1,CB0447,ST,P4,1e-4,P2,0.903464,P. benedetti,-105.044361,19.498028
1,CB0447,ST,P5,0.0150837,P2,0.903464,P. benedetti,-105.044361,19.498028
1,CB0449,ST,P1,0.0941,P2,0.572124,P. benedetti,-105.044361,19.498028
1,CB0449,ST,P2,0.572124,P2,0.572124,P. benedetti,-105.044361,19.498028
1,CB0449,ST,P3,0.238441,P2,0.572124,P. benedetti,-105.044361,19.498028
1,CB0449,ST,P4,0.0536115,P2,0.572124,P. benedetti,-105.044361,19.498028
1,CB0449,ST,P5,0.0417235,P2,0.572124,P. benedetti,-105.044361,19.498028
1,CB0450,ST,P1,1e-4,P2,0.945574,P. benedetti,-105.044361,19.498028
1,CB0450,ST,P2,0.945574,P2,0.945574,P. benedetti,-105.044361,19.498028
1,CB0450,ST,P3,0.0541257,P2,0.945574,P. benedetti,-105.044361,19.498028
1,CB0450,ST,P4,1e-4,P2,0.945574,P. benedetti,-105.044361,19.498028
1,CB0450,ST,P5,1e-4,P2,0.945574,P. benedetti,-105.044361,19.498028
2,CB0451,PC,P1,0.116247,P4,0.388641,P. benedetti,-105.250278,19.771
2,CB0451,PC,P2,0.212328,P4,0.388641,P. benedetti,-105.250278,19.771
2,CB0451,PC,P3,0.233466,P4,0.388641,P. benedetti,-105.250278,19.771
2,CB0451,PC,P4,0.388641,P4,0.388641,P. benedetti,-105.250278,19.771
2,CB0451,PC,P5,0.0493187,P4,0.388641,P. benedetti,-105.250278,19.771
2,CB0452,PC,P1,0.062427,P4,0.609985,P. benedetti,-105.250278,19.771
2,CB0452,PC,P2,0.160437,P4,0.609985,P. benedetti,-105.250278,19.771
2,CB0452,PC,P3,0.115069,P4,0.609985,P. benedetti,-105.250278,19.771
2,CB0452,PC,P4,0.609985,P4,0.609985,P. benedetti,-105.250278,19.771
2,CB0452,PC,P5,0.0520828,P4,0.609985,P. benedetti,-105.250278,19.771
2,CB0453,PC,P1,0.132434,P3,0.300009,P. benedetti,-105.250278,19.771
2,CB0453,PC,P2,0.245978,P3,0.300009,P. benedetti,-105.250278,19.771
2,CB0453,PC,P3,0.300009,P3,0.300009,P. benedetti,-105.250278,19.771
2,CB0453,PC,P4,0.229723,P3,0.300009,P. benedetti,-105.250278,19.771
2,CB0453,PC,P5,0.091855,P3,0.300009,P. benedetti,-105.250278,19.771
2,CB0454,PC,P1,0.149488,P3,0.318552,P. benedetti,-105.250278,19.771
2,CB0454,PC,P2,0.285428,P3,0.318552,P. benedetti,-105.250278,19.771
2,CB0454,PC,P3,0.318552,P3,0.318552,P. benedetti,-105.250278,19.771
2,CB0454,PC,P4,0.180528,P3,0.318552,P. benedetti,-105.250278,19.771
2,CB0454,PC,P5,0.0660038,P3,0.318552,P. benedetti,-105.250278,19.771
2,CB0455,PC,P1,0.110829,P4,0.336711,P. benedetti,-105.250278,19.771
2,CB0455,PC,P2,0.230248,P4,0.336711,P. benedetti,-105.250278,19.771
2,CB0455,PC,P3,0.250535,P4,0.336711,P. benedetti,-105.250278,19.771
2,CB0455,PC,P4,0.336711,P4,0.336711,P. benedetti,-105.250278,19.771
2,CB0455,PC,P5,0.0716776,P4,0.336711,P. benedetti,-105.250278,19.771
2,CB0456,PC,P1,0.0410342,P4,0.925283,P. benedetti,-105.250278,19.771
2,CB0456,PC,P2,1e-4,P4,0.925283,P. benedetti,-105.250278,19.771
2,CB0456,PC,P3,0.0334829,P4,0.925283,P. benedetti,-105.250278,19.771
2,CB0456,PC,P4,0.925283,P4,0.925283,P. benedetti,-105.250278,19.771
2,CB0456,PC,P5,1e-4,P4,0.925283,P. benedetti,-105.250278,19.771
2,CB0457,PC,P1,0.084661,P4,0.363385,P. benedetti,-105.250278,19.771
2,CB0457,PC,P2,0.228738,P4,0.363385,P. benedetti,-105.250278,19.771
2,CB0457,PC,P3,0.24371,P4,0.363385,P. benedetti,-105.250278,19.771
2,CB0457,PC,P4,0.363385,P4,0.363385,P. benedetti,-105.250278,19.771
2,CB0457,PC,P5,0.0795061,P4,0.363385,P. benedetti,-105.250278,19.771
2,CB0458,PC,P1,1e-4,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0458,PC,P2,1e-4,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0458,PC,P3,1e-4,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0458,PC,P4,0.9996,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0458,PC,P5,1e-4,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0459,PC,P1,0.0623771,P4,0.649874,P. benedetti,-105.250278,19.771
2,CB0459,PC,P2,0.112697,P4,0.649874,P. benedetti,-105.250278,19.771
2,CB0459,PC,P3,0.144892,P4,0.649874,P. benedetti,-105.250278,19.771
2,CB0459,PC,P4,0.649874,P4,0.649874,P. benedetti,-105.250278,19.771
2,CB0459,PC,P5,0.0301589,P4,0.649874,P. benedetti,-105.250278,19.771
2,CB0460,PC,P1,0.132797,P3,0.319599,P. benedetti,-105.250278,19.771
2,CB0460,PC,P2,0.203009,P3,0.319599,P. benedetti,-105.250278,19.771
2,CB0460,PC,P3,0.319599,P3,0.319599,P. benedetti,-105.250278,19.771
2,CB0460,PC,P4,0.298427,P3,0.319599,P. benedetti,-105.250278,19.771
2,CB0460,PC,P5,0.0461686,P3,0.319599,P. benedetti,-105.250278,19.771
2,CB0461,PC,P1,0.0991968,P4,0.348305,P. benedetti,-105.250278,19.771
2,CB0461,PC,P2,0.254762,P4,0.348305,P. benedetti,-105.250278,19.771
2,CB0461,PC,P3,0.239955,P4,0.348305,P. benedetti,-105.250278,19.771
2,CB0461,PC,P4,0.348305,P4,0.348305,P. benedetti,-105.250278,19.771
2,CB0461,PC,P5,0.0577806,P4,0.348305,P. benedetti,-105.250278,19.771
2,CB0462,PC,P1,0.113441,P4,0.355572,P. benedetti,-105.250278,19.771
2,CB0462,PC,P2,0.233693,P4,0.355572,P. benedetti,-105.250278,19.771
2,CB0462,PC,P3,0.230331,P4,0.355572,P. benedetti,-105.250278,19.771
2,CB0462,PC,P4,0.355572,P4,0.355572,P. benedetti,-105.250278,19.771
2,CB0462,PC,P5,0.0669635,P4,0.355572,P. benedetti,-105.250278,19.771
2,CB0463,PC,P1,1e-4,P4,0.919447,P. benedetti,-105.250278,19.771
2,CB0463,PC,P2,0.0330738,P4,0.919447,P. benedetti,-105.250278,19.771
2,CB0463,PC,P3,0.0308732,P4,0.919447,P. benedetti,-105.250278,19.771
2,CB0463,PC,P4,0.919447,P4,0.919447,P. benedetti,-105.250278,19.771
2,CB0463,PC,P5,0.016506,P4,0.919447,P. benedetti,-105.250278,19.771
2,CB0464,PC,P1,1e-4,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0464,PC,P2,1e-4,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0464,PC,P3,1e-4,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0464,PC,P4,0.9996,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0464,PC,P5,1e-4,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0465,PC,P1,0.117396,P4,0.46888,P. benedetti,-105.250278,19.771
2,CB0465,PC,P2,0.186188,P4,0.46888,P. benedetti,-105.250278,19.771
2,CB0465,PC,P3,0.160234,P4,0.46888,P. benedetti,-105.250278,19.771
2,CB0465,PC,P4,0.46888,P4,0.46888,P. benedetti,-105.250278,19.771
2,CB0465,PC,P5,0.0673021,P4,0.46888,P. benedetti,-105.250278,19.771
2,CB0466,PC,P1,0.079273,P4,0.479648,P. benedetti,-105.250278,19.771
2,CB0466,PC,P2,0.20208,P4,0.479648,P. benedetti,-105.250278,19.771
2,CB0466,PC,P3,0.173641,P4,0.479648,P. benedetti,-105.250278,19.771
2,CB0466,PC,P4,0.479648,P4,0.479648,P. benedetti,-105.250278,19.771
2,CB0466,PC,P5,0.0653574,P4,0.479648,P. benedetti,-105.250278,19.771
2,CB0468,PC,P1,1e-4,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0468,PC,P2,1e-4,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0468,PC,P3,1e-4,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0468,PC,P4,0.9996,P4,0.9996,P. benedetti,-105.250278,19.771
2,CB0468,PC,P5,1e-4,P4,0.9996,P. benedetti,-105.250278,19.771
3,CB0481,LG,P1,0.138009,P3,0.326311,P. benedetti,-105.098,19.888917
3,CB0481,LG,P2,0.314023,P3,0.326311,P. benedetti,-105.098,19.888917
3,CB0481,LG,P3,0.326311,P3,0.326311,P. benedetti,-105.098,19.888917
3,CB0481,LG,P4,0.117142,P3,0.326311,P. benedetti,-105.098,19.888917
3,CB0481,LG,P5,0.104515,P3,0.326311,P. benedetti,-105.098,19.888917
3,CB0482,LG,P1,0.155565,P3,0.37363,P. benedetti,-105.098,19.888917
3,CB0482,LG,P2,0.263317,P3,0.37363,P. benedetti,-105.098,19.888917
3,CB0482,LG,P3,0.37363,P3,0.37363,P. benedetti,-105.098,19.888917
3,CB0482,LG,P4,0.142599,P3,0.37363,P. benedetti,-105.098,19.888917
3,CB0482,LG,P5,0.0648895,P3,0.37363,P. benedetti,-105.098,19.888917
3,CB0483,LG,P1,0.133487,P3,0.335555,P. benedetti,-105.098,19.888917
3,CB0483,LG,P2,0.316728,P3,0.335555,P. benedetti,-105.098,19.888917
3,CB0483,LG,P3,0.335555,P3,0.335555,P. benedetti,-105.098,19.888917
3,CB0483,LG,P4,0.112947,P3,0.335555,P. benedetti,-105.098,19.888917
3,CB0483,LG,P5,0.101282,P3,0.335555,P. benedetti,-105.098,19.888917
3,CB0485,LG,P1,0.0792256,P3,0.458462,P. benedetti,-105.098,19.888917
3,CB0485,LG,P2,0.170398,P3,0.458462,P. benedetti,-105.098,19.888917
3,CB0485,LG,P3,0.458462,P3,0.458462,P. benedetti,-105.098,19.888917
3,CB0485,LG,P4,0.200213,P3,0.458462,P. benedetti,-105.098,19.888917
3,CB0485,LG,P5,0.0917014,P3,0.458462,P. benedetti,-105.098,19.888917
3,CB0486,LG,P1,0.152347,P3,0.330102,P. benedetti,-105.098,19.888917
3,CB0486,LG,P2,0.308875,P3,0.330102,P. benedetti,-105.098,19.888917
3,CB0486,LG,P3,0.330102,P3,0.330102,P. benedetti,-105.098,19.888917
3,CB0486,LG,P4,0.111409,P3,0.330102,P. benedetti,-105.098,19.888917
3,CB0486,LG,P5,0.0972665,P3,0.330102,P. benedetti,-105.098,19.888917
3,CB0487,LG,P1,0.103711,P3,0.42037,P. benedetti,-105.098,19.888917
3,CB0487,LG,P2,0.221713,P3,0.42037,P. benedetti,-105.098,19.888917
3,CB0487,LG,P3,0.42037,P3,0.42037,P. benedetti,-105.098,19.888917
3,CB0487,LG,P4,0.169013,P3,0.42037,P. benedetti,-105.098,19.888917
3,CB0487,LG,P5,0.0851918,P3,0.42037,P. benedetti,-105.098,19.888917
3,CB0488,LG,P1,0.135492,P3,0.376652,P. benedetti,-105.098,19.888917
3,CB0488,LG,P2,0.282035,P3,0.376652,P. benedetti,-105.098,19.888917
3,CB0488,LG,P3,0.376652,P3,0.376652,P. benedetti,-105.098,19.888917
3,CB0488,LG,P4,0.138077,P3,0.376652,P. benedetti,-105.098,19.888917
3,CB0488,LG,P5,0.0677448,P3,0.376652,P. benedetti,-105.098,19.888917
3,CB0489,LG,P1,0.136088,P3,0.423429,P. benedetti,-105.098,19.888917
3,CB0489,LG,P2,0.209094,P3,0.423429,P. benedetti,-105.098,19.888917
3,CB0489,LG,P3,0.423429,P3,0.423429,P. benedetti,-105.098,19.888917
3,CB0489,LG,P4,0.195437,P3,0.423429,P. benedetti,-105.098,19.888917
3,CB0489,LG,P5,0.0359526,P3,0.423429,P. benedetti,-105.098,19.888917
3,CB0490,LG,P1,0.137421,P3,0.365401,P. benedetti,-105.098,19.888917
3,CB0490,LG,P2,0.292215,P3,0.365401,P. benedetti,-105.098,19.888917
3,CB0490,LG,P3,0.365401,P3,0.365401,P. benedetti,-105.098,19.888917
3,CB0490,LG,P4,0.128595,P3,0.365401,P. benedetti,-105.098,19.888917
3,CB0490,LG,P5,0.0763675,P3,0.365401,P. benedetti,-105.098,19.888917
3,CB0491,LG,P1,0.142872,P3,0.355642,P. benedetti,-105.098,19.888917
3,CB0491,LG,P2,0.294751,P3,0.355642,P. benedetti,-105.098,19.888917
3,CB0491,LG,P3,0.355642,P3,0.355642,P. benedetti,-105.098,19.888917
3,CB0491,LG,P4,0.116001,P3,0.355642,P. benedetti,-105.098,19.888917
3,CB0491,LG,P5,0.0907346,P3,0.355642,P. benedetti,-105.098,19.888917
3,CB0492,LG,P1,0.09437,P3,0.492644,P. benedetti,-105.098,19.888917
3,CB0492,LG,P2,0.143735,P3,0.492644,P. benedetti,-105.098,19.888917
3,CB0492,LG,P3,0.492644,P3,0.492644,P. benedetti,-105.098,19.888917
3,CB0492,LG,P4,0.269152,P3,0.492644,P. benedetti,-105.098,19.888917
3,CB0492,LG,P5,1e-4,P3,0.492644,P. benedetti,-105.098,19.888917
4,CB0516,P-35,P1,0.143816,P3,0.360819,P. benedetti,-104.878861,19.61925
4,CB0516,P-35,P2,0.302981,P3,0.360819,P. benedetti,-104.878861,19.61925
4,CB0516,P-35,P3,0.360819,P3,0.360819,P. benedetti,-104.878861,19.61925
4,CB0516,P-35,P4,0.102142,P3,0.360819,P. benedetti,-104.878861,19.61925
4,CB0516,P-35,P5,0.090241,P3,0.360819,P. benedetti,-104.878861,19.61925
4,CB0517,P-35,P1,0.142295,P3,0.342844,P. benedetti,-104.878861,19.61925
4,CB0517,P-35,P2,0.321041,P3,0.342844,P. benedetti,-104.878861,19.61925
4,CB0517,P-35,P3,0.342844,P3,0.342844,P. benedetti,-104.878861,19.61925
4,CB0517,P-35,P4,0.103368,P3,0.342844,P. benedetti,-104.878861,19.61925
4,CB0517,P-35,P5,0.0904526,P3,0.342844,P. benedetti,-104.878861,19.61925
4,CB0518,P-35,P1,0.0766759,P3,0.515335,P. benedetti,-104.878861,19.61925
4,CB0518,P-35,P2,0.315213,P3,0.515335,P. benedetti,-104.878861,19.61925
4,CB0518,P-35,P3,0.515335,P3,0.515335,P. benedetti,-104.878861,19.61925
4,CB0518,P-35,P4,0.0570816,P3,0.515335,P. benedetti,-104.878861,19.61925
4,CB0518,P-35,P5,0.0356948,P3,0.515335,P. benedetti,-104.878861,19.61925
4,CB0519,P-35,P1,1e-4,P3,0.709572,P. benedetti,-104.878861,19.61925
4,CB0519,P-35,P2,0.290128,P3,0.709572,P. benedetti,-104.878861,19.61925
4,CB0519,P-35,P3,0.709572,P3,0.709572,P. benedetti,-104.878861,19.61925
4,CB0519,P-35,P4,1e-4,P3,0.709572,P. benedetti,-104.878861,19.61925
4,CB0519,P-35,P5,1e-4,P3,0.709572,P. benedetti,-104.878861,19.61925
4,CB0520,P-35,P1,0.120681,P3,0.429437,P. benedetti,-104.878861,19.61925
4,CB0520,P-35,P2,0.309699,P3,0.429437,P. benedetti,-104.878861,19.61925
4,CB0520,P-35,P3,0.429437,P3,0.429437,P. benedetti,-104.878861,19.61925
4,CB0520,P-35,P4,0.0913785,P3,0.429437,P. benedetti,-104.878861,19.61925
4,CB0520,P-35,P5,0.0488048,P3,0.429437,P. benedetti,-104.878861,19.61925
5,CB0543,PZ,P1,0.161486,P3,0.348279,P. benedetti,-104.802722,19.658917
5,CB0543,PZ,P2,0.309825,P3,0.348279,P. benedetti,-104.802722,19.658917
5,CB0543,PZ,P3,0.348279,P3,0.348279,P. benedetti,-104.802722,19.658917
5,CB0543,PZ,P4,0.100049,P3,0.348279,P. benedetti,-104.802722,19.658917
5,CB0543,PZ,P5,0.0803623,P3,0.348279,P. benedetti,-104.802722,19.658917
5,CB0544,PZ,P1,0.141013,P3,0.396863,P. benedetti,-104.802722,19.658917
5,CB0544,PZ,P2,0.277728,P3,0.396863,P. benedetti,-104.802722,19.658917
5,CB0544,PZ,P3,0.396863,P3,0.396863,P. benedetti,-104.802722,19.658917
5,CB0544,PZ,P4,0.0994348,P3,0.396863,P. benedetti,-104.802722,19.658917
5,CB0544,PZ,P5,0.0849612,P3,0.396863,P. benedetti,-104.802722,19.658917
5,CB0545,PZ,P1,0.0750786,P3,0.651891,P. benedetti,-104.802722,19.658917
5,CB0545,PZ,P2,0.17622,P3,0.651891,P. benedetti,-104.802722,19.658917
5,CB0545,PZ,P3,0.651891,P3,0.651891,P. benedetti,-104.802722,19.658917
5,CB0545,PZ,P4,0.0530006,P3,0.651891,P. benedetti,-104.802722,19.658917
5,CB0545,PZ,P5,0.0438096,P3,0.651891,P. benedetti,-104.802722,19.658917
5,CB0546,PZ,P1,0.14164,P3,0.384929,P. benedetti,-104.802722,19.658917
5,CB0546,PZ,P2,0.284682,P3,0.384929,P. benedetti,-104.802722,19.658917
5,CB0546,PZ,P3,0.384929,P3,0.384929,P. benedetti,-104.802722,19.658917
5,CB0546,PZ,P4,0.102523,P3,0.384929,P. benedetti,-104.802722,19.658917
5,CB0546,PZ,P5,0.0862257,P3,0.384929,P. benedetti,-104.802722,19.658917
5,CB0547,PZ,P1,0.137255,P3,0.430298,P. benedetti,-104.802722,19.658917
5,CB0547,PZ,P2,0.258184,P3,0.430298,P. benedetti,-104.802722,19.658917
5,CB0547,PZ,P3,0.430298,P3,0.430298,P. benedetti,-104.802722,19.658917
5,CB0547,PZ,P4,0.10214,P3,0.430298,P. benedetti,-104.802722,19.658917
5,CB0547,PZ,P5,0.0721237,P3,0.430298,P. benedetti,-104.802722,19.658917
5,CB0548,PZ,P1,1e-4,P3,0.98636,P. benedetti,-104.802722,19.658917
5,CB0548,PZ,P2,1e-4,P3,0.98636,P. benedetti,-104.802722,19.658917
5,CB0548,PZ,P3,0.98636,P3,0.98636,P. benedetti,-104.802722,19.658917
5,CB0548,PZ,P4,1e-4,P3,0.98636,P. benedetti,-104.802722,19.658917
5,CB0548,PZ,P5,0.0133406,P3,0.98636,P. benedetti,-104.802722,19.658917
5,CB0549,PZ,P1,1e-4,P3,0.9996,P. benedetti,-104.802722,19.658917
5,CB0549,PZ,P2,1e-4,P3,0.9996,P. benedetti,-104.802722,19.658917
5,CB0549,PZ,P3,0.9996,P3,0.9996,P. benedetti,-104.802722,19.658917
5,CB0549,PZ,P4,1e-4,P3,0.9996,P. benedetti,-104.802722,19.658917
5,CB0549,PZ,P5,1e-4,P3,0.9996,P. benedetti,-104.802722,19.658917
5,CB0550,PZ,P1,0.0495004,P3,0.945692,P. benedetti,-104.802722,19.658917
5,CB0550,PZ,P2,1e-4,P3,0.945692,P. benedetti,-104.802722,19.658917
5,CB0550,PZ,P3,0.945692,P3,0.945692,P. benedetti,-104.802722,19.658917
5,CB0550,PZ,P4,1e-4,P3,0.945692,P. benedetti,-104.802722,19.658917
5,CB0550,PZ,P5,0.00460798,P3,0.945692,P. benedetti,-104.802722,19.658917
5,CB0551,PZ,P1,0.0416064,P3,0.876938,P. benedetti,-104.802722,19.658917
5,CB0551,PZ,P2,0.0437083,P3,0.876938,P. benedetti,-104.802722,19.658917
5,CB0551,PZ,P3,0.876938,P3,0.876938,P. benedetti,-104.802722,19.658917
5,CB0551,PZ,P4,0.00691121,P3,0.876938,P. benedetti,-104.802722,19.658917
5,CB0551,PZ,P5,0.0308359,P3,0.876938,P. benedetti,-104.802722,19.658917
5,CB0552,PZ,P1,0.104301,P3,0.598997,P. benedetti,-104.802722,19.658917
5,CB0552,PZ,P2,0.167542,P3,0.598997,P. benedetti,-104.802722,19.658917
5,CB0552,PZ,P3,0.598997,P3,0.598997,P. benedetti,-104.802722,19.658917
5,CB0552,PZ,P4,0.0692569,P3,0.598997,P. benedetti,-104.802722,19.658917
5,CB0552,PZ,P5,0.0599037,P3,0.598997,P. benedetti,-104.802722,19.658917
